# Dataset: TUM
# Sequence: fr2robot2
# First orb kf index 20
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0.0 m
# Landmark location noise std: 0.1 m
# Landmarks initialised with av depth: None m

20 862 3551
520.90862 521.007327 325.141442 249.701764
0 0     4.095360e+02 4.233600e+02
7 264     4.752000e+02 3.924000e+02
7 265     4.752000e+02 3.922560e+02
7 267     3.379969e+02 4.167937e+02
7 269     2.587853e+02 3.931546e+02
7 270     7.464961e+01 3.906663e+02
7 271     3.760000e+02 3.520000e+02
7 275     2.030470e+02 4.060939e+02
7 279     5.120000e+02 4.510000e+02
7 280     5.803200e+02 3.096000e+02
7 281     5.788800e+02 3.096000e+02
7 304     2.840000e+02 2.660000e+02
7 402     3.757364e+02 3.508532e+02
7 405     4.332000e+02 2.904000e+02
7 409     2.400000e+02 4.248000e+02
7 410     4.299818e+02 4.013163e+02
7 411     4.750000e+02 3.920000e+02
7 415     2.419200e+02 1.278720e+02
7 417     2.021760e+02 4.147200e+01
7 420     2.600000e+01 3.550000e+02
7 424     5.832000e+02 4.260000e+02
7 425     5.568000e+02 4.140000e+02
7 426     4.056000e+02 4.092000e+02
7 427     2.060000e+02 4.050000e+02
7 428     4.560000e+02 3.830000e+02
7 429     4.600000e+02 4.330000e+02
7 430     3.768000e+02 4.320000e+02
7 432     3.260000e+02 4.230000e+02
7 433     5.570000e+02 4.140000e+02
7 435     5.524071e+02 3.856897e+02
7 436     5.524072e+02 3.851920e+02
7 437     7.430401e+01 3.905280e+02
7 439     9.960001e+01 3.600000e+02
7 440     4.240000e+02 3.240000e+02
7 441     5.797786e+02 3.085517e+02
7 442     5.250000e+02 3.020000e+02
7 453     2.861568e+02 2.716416e+02
7 476     1.119744e+02 4.976641e+01
7 477     3.600000e+01 2.620800e+02
7 552     5.529601e+02 3.870720e+02
7 553     5.520000e+02 3.864000e+02
7 554     2.520000e+02 1.250000e+02
7 559     2.052000e+02 4.056000e+02
7 564     4.694400e+02 4.435200e+02
7 565     1.360000e+02 4.410000e+02
7 566     5.840000e+02 4.260000e+02
7 567     5.490000e+02 4.230000e+02
7 570     5.530000e+02 3.870000e+02
7 571     3.396000e+02 3.612000e+02
7 623     5.112000e+02 4.507200e+02
7 626     3.254400e+02 4.233600e+02
7 733     5.408641e+02 1.935360e+02
7 734     5.391360e+02 2.039040e+02
7 740     4.192322e+02 1.074954e+02
7 741     5.410000e+02 1.920000e+02
7 743     5.275239e+02 2.388788e+02
7 745     4.255028e+02 1.045095e+02
7 751     5.731200e+02 2.577600e+02
7 752     4.320000e+02 9.360001e+01
7 753     5.328000e+02 2.390400e+02
7 754     5.685120e+02 2.488320e+02
7 755     5.743873e+02 2.571264e+02
7 756     5.733090e+02 2.567947e+02
7 758     5.700000e+02 2.472000e+02
7 761     4.192322e+02 9.674590e+01
7 765     4.248000e+02 1.051200e+02
7 766     5.846400e+02 2.592000e+02
7 767     5.350000e+02 2.390000e+02
7 809     5.673370e+02 2.513204e+02
8 0     3.139200e+02 4.248000e+02
8 1     3.540000e+02 4.380000e+02
8 2     3.628800e+02 3.870720e+02
8 11     3.384000e+02 4.068000e+02
8 23     4.167937e+02 4.022784e+02
8 24     4.838400e+02 3.830400e+02
8 26     2.433600e+02 2.880000e+01
8 27     3.540000e+02 4.380000e+02
8 32     9.960001e+01 6.360000e+01
8 34     3.643200e+02 3.513600e+02
8 56     8.640001e+01 3.628800e+02
8 57     2.364900e+02 1.110786e+02
8 61     6.100000e+01 1.420000e+02
8 62     5.700000e+01 1.360000e+02
8 70     3.720000e+01 2.016000e+02
8 72     7.400000e+01 2.410000e+02
8 74     1.392000e+02 2.520000e+01
8 76     1.310000e+02 8.300000e+01
8 81     3.024000e+02 3.816000e+02
8 82     2.779200e+02 4.276800e+02
8 84     2.550000e+02 4.020000e+02
8 85     6.000000e+01 3.936000e+02
8 86     1.907712e+02 4.064257e+02
8 87     2.100000e+02 3.580000e+02
8 89     2.720000e+02 2.740000e+02
8 90     8.900000e+01 2.550000e+02
8 91     2.916000e+02 3.240000e+02
8 93     1.281600e+02 1.396800e+02
8 94     1.065600e+02 1.497600e+02
8 96     5.760000e+01 1.353600e+02
8 97     4.176000e+01 9.360001e+01
8 100     8.040000e+01 1.920000e+02
8 101     4.896000e+01 1.972800e+02
8 104     5.971969e+01 3.931546e+02
8 105     3.265920e+02 3.628800e+02
8 106     2.664000e+02 3.984000e+02
8 107     2.556000e+02 4.020000e+02
8 109     2.721600e+02 2.736000e+02
8 113     3.312000e+01 2.390400e+02
8 115     1.054080e+02 1.054080e+02
8 117     1.224000e+02 1.555200e+02
8 119     9.120001e+01 5.520000e+01
8 127     1.944000e+02 2.604000e+02
8 128     2.764800e+02 4.268160e+02
8 129     3.254400e+02 3.528000e+02
8 130     8.985601e+01 2.540160e+02
8 133     3.456000e+01 2.384640e+02
8 137     1.202688e+02 1.783296e+02
8 138     5.702401e+01 1.347840e+02
8 145     3.027456e+02 3.815424e+02
8 149     8.360757e+01 8.957954e+01
8 150     1.916007e+02 4.080845e+02
8 151     1.306368e+02 8.087041e+01
8 152     4.561921e+01 9.745921e+01
8 153     8.501761e+01 8.294402e+01
8 155     1.327104e+02 6.842881e+01
8 156     1.285632e+02 1.389312e+02
8 157     3.939841e+01 2.363904e+02
8 159     1.045095e+02 1.045095e+02
8 161     3.297025e+02 3.608065e+02
8 170     5.723137e+01 1.443226e+02
8 174     8.599636e+01 8.241318e+01
8 178     7.166363e+01 1.146618e+02
8 179     2.615723e+02 3.977332e+02
8 181     2.467584e+02 3.939841e+02
8 183     5.971969e+01 3.941500e+02
8 185     3.254400e+02 3.902400e+02
8 186     2.064000e+02 4.020000e+02
8 188     2.076000e+02 1.404000e+02
8 189     2.030470e+02 1.403413e+02
8 190     3.360000e+01 3.072000e+02
8 191     9.849601e+01 6.393601e+01
8 201     3.240000e+02 4.180000e+02
8 202     2.609280e+02 4.008960e+02
8 203     3.135284e+02 4.255028e+02
8 206     8.600000e+01 3.630000e+02
8 207     4.181760e+02 9.504001e+01
8 208     4.510000e+02 4.360000e+02
8 210     2.670000e+02 3.990000e+02
8 212     2.980000e+02 4.180000e+02
8 214     1.016064e+02 4.354561e+01
8 215     3.030000e+02 3.820000e+02
8 217     3.628800e+02 3.873600e+02
8 218     2.388788e+02 1.492992e+02
8 219     1.032000e+02 2.640000e+01
8 222     4.155495e+02 4.031079e+02
8 224     2.748000e+02 3.792000e+02
8 227     4.164480e+02 4.043521e+02
8 228     8.520001e+01 3.624000e+02
8 232     4.161600e+02 4.032000e+02
8 233     8.360757e+01 3.613041e+02
8 237     2.363904e+02 1.194394e+02
8 238     2.597807e+02 2.329068e+02
8 239     3.624000e+02 3.876000e+02
8 240     3.990000e+02 4.240000e+02
8 245     3.000000e+02 2.748000e+02
8 246     2.436000e+02 3.000000e+01
8 247     2.440000e+02 3.000000e+01
8 249     4.492800e+02 4.354561e+02
8 252     3.180000e+02 4.540000e+02
8 256     2.612737e+02 3.981313e+02
8 262     4.884000e+02 4.428000e+02
8 267     3.231360e+02 4.181760e+02
8 270     5.904000e+01 3.931200e+02
8 271     3.636000e+02 3.528000e+02
8 272     2.293236e+02 1.182450e+02
8 279     4.968000e+02 4.500000e+02
8 281     5.667841e+02 3.093120e+02
8 342     5.976000e+02 2.916000e+02
8 403     3.260000e+02 3.540000e+02
8 405     4.190400e+02 2.894400e+02
8 407     4.454093e+02 4.304794e+02
8 408     3.643200e+02 4.320000e+02
8 410     4.156491e+02 4.013163e+02
8 412     2.039040e+02 3.559680e+02
8 415     2.280960e+02 1.278720e+02
8 419     4.164000e+02 4.044000e+02
8 421     2.923200e+02 3.240000e+02
8 424     5.700000e+02 4.236000e+02
8 427     1.900800e+02 4.075200e+02
8 428     4.416000e+02 3.816000e+02
8 429     4.480000e+02 4.320000e+02
8 430     3.648000e+02 4.320000e+02
8 431     2.770000e+02 4.280000e+02
8 432     3.144000e+02 4.260000e+02
8 433     5.412000e+02 4.116000e+02
8 435     5.399655e+02 3.856897e+02
8 436     5.374772e+02 3.851920e+02
8 437     5.875201e+01 3.939840e+02
8 438     2.851200e+02 3.663360e+02
8 439     8.496001e+01 3.628800e+02
8 441     5.673370e+02 3.085517e+02
8 449     4.181760e+02 2.903040e+02
8 453     2.737152e+02 2.716416e+02
8 476     9.704449e+01 4.976641e+01
8 552     5.391360e+02 3.853440e+02
8 553     5.385600e+02 3.844800e+02
8 555     2.920320e+02 3.248640e+02
8 559     1.900800e+02 4.078080e+02
8 560     4.848000e+02 3.828000e+02
8 564     4.579200e+02 4.423680e+02
8 566     5.700000e+02 4.240000e+02
8 567     5.340000e+02 4.220000e+02
8 568     2.772000e+02 4.272000e+02
8 569     2.989440e+02 4.181760e+02
8 570     5.400000e+02 3.860000e+02
8 572     8.709121e+01 9.455617e+01
8 581     5.580000e+02 3.072000e+02
8 582     5.572800e+02 3.067200e+02
8 583     6.004800e+02 3.009600e+02
8 584     5.872436e+02 2.936218e+02
8 585     2.301696e+02 1.285632e+02
8 586     4.800000e+01 2.808000e+02
8 592     5.050000e+02 4.600000e+02
8 593     5.230000e+02 4.570000e+02
8 594     5.220000e+02 4.560000e+02
8 595     5.730000e+02 4.370000e+02
8 596     5.716800e+02 4.363200e+02
8 597     3.646080e+02 4.320000e+02
8 598     5.322241e+02 4.216320e+02
8 599     4.838401e+02 3.836160e+02
8 600     6.072000e+02 3.252000e+02
8 601     6.076801e+02 3.254400e+02
8 602     6.080000e+02 3.250000e+02
8 624     4.507200e+02 4.348800e+02
8 733     5.253121e+02 1.952640e+02
8 734     5.266945e+02 2.032128e+02
8 740     4.084827e+02 1.074954e+02
8 743     5.125940e+02 2.388788e+02
8 745     4.126465e+02 1.036800e+02
8 749     5.256000e+02 2.052000e+02
8 750     6.033600e+02 2.520000e+02
8 751     5.581440e+02 2.574720e+02
8 752     4.188672e+02 9.538561e+01
8 753     5.184000e+02 2.390400e+02
8 754     5.536513e+02 2.488320e+02
8 755     5.598721e+02 2.571264e+02
8 756     5.583791e+02 2.567947e+02
8 758     5.556000e+02 2.484000e+02
8 761     4.084827e+02 9.674590e+01
8 763     6.030721e+02 2.522880e+02
8 766     5.700000e+02 2.604000e+02
8 768     5.604000e+02 2.592000e+02
8 801     5.643511e+02 2.627666e+02
8 809     5.524071e+02 2.513204e+02
9 0     2.861568e+02 4.271617e+02
9 1     3.264000e+02 4.392000e+02
9 3     3.020000e+02 3.930000e+02
9 5     4.236000e+02 4.044000e+02
9 6     3.096000e+02 4.046400e+02
9 11     3.100000e+02 4.090000e+02
9 18     2.972160e+02 2.782080e+02
9 19     4.622400e+02 2.980800e+02
9 22     4.118400e+02 2.923200e+02
9 24     4.560000e+02 3.828000e+02
9 25     1.607040e+02 4.129920e+02
9 27     3.254400e+02 4.392000e+02
9 28     3.248640e+02 4.389120e+02
9 29     1.968000e+02 4.320000e+02
9 30     3.818880e+02 3.248640e+02
9 31     2.649600e+02 4.334400e+02
9 32     6.480000e+01 6.000000e+01
9 34     3.352320e+02 3.542400e+02
9 35     2.954880e+02 3.559680e+02
9 53     2.652000e+02 4.344000e+02
9 54     3.300000e+02 4.210000e+02
9 74     1.060000e+02 2.300000e+01
9 77     9.840000e+01 7.200000e+01
9 81     2.736000e+02 3.830400e+02
9 82     2.488320e+02 4.302720e+02
9 83     2.120000e+02 4.600000e+02
9 84     2.270000e+02 4.060000e+02
9 86     1.612800e+02 4.118400e+02
9 87     1.788000e+02 3.612000e+02
9 89     2.440000e+02 2.750000e+02
9 90     5.400000e+01 2.580000e+02
9 100     4.320000e+01 1.918080e+02
9 105     2.995200e+02 3.628800e+02
9 107     2.268000e+02 4.056000e+02
9 109     2.433600e+02 2.736000e+02
9 115     6.912000e+01 1.036800e+02
9 127     1.632000e+02 2.628000e+02
9 128     2.488320e+02 4.292353e+02
9 137     8.640001e+01 1.779840e+02
9 140     4.320000e+01 8.121601e+01
9 145     2.695680e+02 3.836161e+02
9 149     4.354561e+01 9.538561e+01
9 150     1.592525e+02 4.130612e+02
9 154     5.806081e+01 6.220801e+01
9 155     9.953281e+01 6.220801e+01
9 161     3.006720e+02 3.628801e+02
9 166     1.592525e+02 5.971969e+01
9 167     8.709121e+01 2.488320e+02
9 179     2.329068e+02 4.013163e+02
9 180     2.160000e+02 3.984000e+02
9 181     2.160000e+02 3.991680e+02
9 187     1.612432e+02 7.166363e+01
9 202     2.316000e+02 4.032000e+02
9 203     2.851200e+02 4.285440e+02
9 205     2.388788e+02 2.657526e+02
9 206     4.896000e+01 3.686400e+02
9 207     3.881780e+02 9.704449e+01
9 208     4.220000e+02 4.350000e+02
9 212     2.724000e+02 4.200000e+02
9 214     6.428161e+01 4.147201e+01
9 217     3.340000e+02 3.890000e+02
9 218     2.090189e+02 1.492992e+02
9 222     3.881780e+02 4.031079e+02
9 227     3.881780e+02 4.031079e+02
9 228     5.040000e+01 3.684000e+02
9 230     2.532000e+02 4.116000e+02
9 232     3.888000e+02 4.032000e+02
9 233     4.727809e+01 3.682714e+02
9 235     3.297600e+02 4.204800e+02
9 236     3.335040e+02 3.888000e+02
9 237     2.065306e+02 1.194394e+02
9 238     2.293236e+02 2.293236e+02
9 239     3.336000e+02 3.888000e+02
9 241     3.816000e+02 3.240000e+02
9 242     4.056000e+02 3.108000e+02
9 246     2.131200e+02 2.736000e+01
9 249     4.216320e+02 4.354561e+02
9 250     3.888000e+02 4.044000e+02
9 252     2.890000e+02 4.560000e+02
9 256     2.332800e+02 4.026240e+02
9 257     2.280000e+01 3.996000e+02
9 261     3.460000e+02 2.850000e+02
9 277     2.652000e+02 3.264000e+02
9 279     4.680000e+02 4.476000e+02
9 281     5.339520e+02 3.075840e+02
9 405     3.920000e+02 2.900000e+02
9 407     4.180378e+02 4.304794e+02
9 410     3.905668e+02 4.013163e+02
9 412     1.728000e+02 3.585600e+02
9 413     1.783296e+02 3.608065e+02
9 415     1.987200e+02 1.278720e+02
9 424     5.376000e+02 4.188000e+02
9 425     5.097600e+02 4.095360e+02
9 426     3.636000e+02 4.080000e+02
9 427     1.608000e+02 4.128000e+02
9 428     4.140000e+02 3.820000e+02
9 429     4.188000e+02 4.308000e+02
9 431     2.491200e+02 4.291200e+02
9 432     2.856000e+02 4.284000e+02
9 434     5.076000e+02 3.828000e+02
9 436     5.046314e+02 3.822060e+02
9 439     4.976641e+01 3.670273e+02
9 440     3.820000e+02 3.240000e+02
9 441     5.325005e+02 3.060634e+02
9 442     4.790000e+02 3.000000e+02
9 452     1.520000e+02 3.300000e+01
9 453     2.446848e+02 2.737152e+02
9 551     5.101057e+02 4.084993e+02
9 552     5.080321e+02 3.815424e+02
9 553     5.063040e+02 3.818880e+02
9 554     2.090000e+02 1.250000e+02
9 562     2.649600e+02 3.254400e+02
9 564     4.296000e+02 4.416000e+02
9 565     8.520001e+01 4.548000e+02
9 566     5.380000e+02 4.200000e+02
9 567     5.020000e+02 4.180000e+02
9 568     2.484000e+02 4.296000e+02
9 571     3.000000e+02 3.636000e+02
9 581     5.241600e+02 3.052800e+02
9 582     5.235840e+02 3.058560e+02
9 584     5.548954e+02 2.886452e+02
9 585     1.990656e+02 1.269043e+02
9 587     3.024000e+02 3.922560e+02
9 588     5.690000e+02 3.590000e+02
9 589     5.028000e+02 3.024000e+02
9 590     6.091200e+02 2.937600e+02
9 591     5.623604e+02 2.762036e+02
9 593     4.920000e+02 4.530000e+02
9 598     5.011201e+02 4.181760e+02
9 600     5.702401e+02 3.214081e+02
9 602     5.724000e+02 3.216000e+02
9 621     4.680000e+02 4.530000e+02
9 622     5.520000e+02 4.530000e+02
9 623     4.680000e+02 4.464000e+02
9 624     4.219200e+02 4.348800e+02
9 625     2.490000e+02 4.300000e+02
9 626     2.851200e+02 4.276800e+02
9 627     5.016000e+02 4.176000e+02
9 628     5.592000e+02 4.092000e+02
9 629     1.596672e+02 4.105728e+02
9 630     6.030721e+02 2.747520e+02
9 631     6.024000e+02 2.748000e+02
9 733     4.939200e+02 1.944000e+02
9 734     4.942080e+02 2.039040e+02
9 741     4.950000e+02 1.940000e+02
9 743     4.872961e+02 2.384640e+02
9 745     3.832013e+02 1.045095e+02
9 750     5.688000e+02 2.508000e+02
9 751     5.256000e+02 2.563200e+02
9 753     4.884000e+02 2.388000e+02
9 754     5.201281e+02 2.488320e+02
9 755     5.266945e+02 2.550528e+02
9 756     5.255333e+02 2.567947e+02
9 760     5.218561e+02 2.401920e+02
9 761     3.762341e+02 9.674590e+01
9 763     5.685120e+02 2.505600e+02
9 764     5.232000e+02 2.412000e+02
9 767     4.890000e+02 2.390000e+02
9 768     5.256000e+02 2.568000e+02
9 793     5.660929e+02 2.674944e+02
9 801     5.303109e+02 2.544059e+02
9 809     5.200590e+02 2.488320e+02
10 0     2.643840e+02 4.302720e+02
10 1     3.050000e+02 4.420000e+02
10 2     3.131136e+02 3.877632e+02
10 8     3.240000e+02 3.170000e+02
10 11     2.880000e+02 4.100000e+02
10 13     3.940000e+02 2.960000e+02
10 22     3.888000e+02 2.923200e+02
10 23     3.663360e+02 4.043521e+02
10 24     4.320000e+02 3.801600e+02
10 25     1.347840e+02 4.181760e+02
10 27     3.038400e+02 4.406400e+02
10 31     2.433600e+02 4.377600e+02
10 34     3.144960e+02 3.542400e+02
10 35     2.737152e+02 3.566592e+02
10 36     1.872000e+02 1.296000e+02
10 39     1.540800e+02 3.643200e+02
10 53     2.436000e+02 4.380000e+02
10 71     7.920001e+01 2.340000e+02
10 81     2.505600e+02 3.859200e+02
10 84     2.030000e+02 4.100000e+02
10 86     1.360000e+02 4.180000e+02
10 87     1.548000e+02 3.648000e+02
10 89     2.230000e+02 2.750000e+02
10 90     2.500000e+01 2.600000e+02
10 93     6.700000e+01 1.420000e+02
10 94     4.464000e+01 1.497600e+02
10 105     2.779200e+02 3.643200e+02
10 106     2.160000e+02 4.044000e+02
10 107     2.028000e+02 4.092000e+02
10 109     2.217600e+02 2.750400e+02
10 115     4.176000e+01 1.022400e+02
10 127     1.396800e+02 2.635200e+02
10 137     5.904000e+01 1.785600e+02
10 144     1.202688e+02 2.592000e+02
10 145     2.509056e+02 3.856897e+02
10 150     1.343693e+02 4.180378e+02
10 155     7.216129e+01 6.220801e+01
10 158     1.824768e+02 1.202688e+02
10 161     2.778624e+02 3.649536e+02
10 166     1.343693e+02 5.723137e+01
10 167     5.971969e+01 2.448507e+02
10 179     2.078245e+02 4.048995e+02
10 180     1.929600e+02 4.017600e+02
10 181     1.928448e+02 4.022784e+02
10 185     2.779200e+02 3.945600e+02
10 187     1.361609e+02 6.808045e+01
10 188     1.524000e+02 1.404000e+02
10 194     2.194560e+02 2.678400e+02
10 201     2.730000e+02 4.230000e+02
10 202     2.080000e+02 4.060000e+02
10 205     2.185741e+02 2.651554e+02
10 207     3.663360e+02 9.676801e+01
10 208     3.996000e+02 4.356000e+02
10 213     2.268000e+02 3.180000e+02
10 215     2.508000e+02 3.864000e+02
10 217     3.124800e+02 3.888000e+02
10 222     3.682714e+02 4.031079e+02
10 232     3.684000e+02 4.044000e+02
10 237     1.816474e+02 1.194394e+02
10 239     3.120000e+02 3.900000e+02
10 240     3.492000e+02 4.248000e+02
10 241     3.600000e+02 3.240000e+02
10 249     3.991680e+02 4.354561e+02
10 250     3.670000e+02 4.050000e+02
10 252     2.670000e+02 4.590000e+02
10 256     2.090880e+02 4.060800e+02
10 263     3.657600e+02 4.032000e+02
10 267     2.730240e+02 4.233600e+02
10 271     3.144000e+02 3.540000e+02
10 279     4.464000e+02 4.464000e+02
10 280     5.100000e+02 3.060000e+02
10 281     5.097600e+02 3.052800e+02
10 290     5.220000e+02 2.920000e+02
10 402     3.135284e+02 3.533415e+02
10 405     3.700000e+02 2.910000e+02
10 406     3.480000e+02 2.880000e+02
10 407     3.956429e+02 4.304794e+02
10 410     3.690677e+02 4.013163e+02
10 417     1.347840e+02 3.801600e+01
10 424     5.136000e+02 4.176000e+02
10 425     4.872961e+02 4.078080e+02
10 429     3.972000e+02 4.308000e+02
10 431     2.260800e+02 4.334400e+02
10 433     4.890000e+02 4.080000e+02
10 434     4.850000e+02 3.820000e+02
10 436     4.837295e+02 3.822060e+02
10 443     5.510000e+02 3.210000e+02
10 444     5.218561e+02 3.024000e+02
10 445     4.651200e+02 2.995200e+02
10 446     5.700000e+02 2.920000e+02
10 447     6.050000e+02 2.920000e+02
10 448     3.696000e+02 2.904000e+02
10 449     3.697920e+02 2.903040e+02
10 450     5.300000e+02 2.900000e+02
10 451     6.060000e+02 2.740000e+02
10 452     1.270000e+02 3.200000e+01
10 453     2.218752e+02 2.737152e+02
10 470     5.340000e+02 4.570000e+02
10 471     5.124000e+02 4.560000e+02
10 472     5.570000e+02 4.520000e+02
10 473     5.568000e+02 4.512000e+02
10 474     4.470000e+02 4.470000e+02
10 475     5.892480e+02 4.440960e+02
10 548     2.453760e+02 3.870720e+02
10 549     4.852225e+02 3.794688e+02
10 550     1.550000e+02 3.650000e+02
10 551     4.893697e+02 4.064257e+02
10 553     4.838401e+02 3.818880e+02
10 554     1.848000e+02 1.248000e+02
10 557     1.347840e+02 5.806081e+01
10 564     4.060800e+02 4.423680e+02
10 566     5.140000e+02 4.180000e+02
10 568     2.270000e+02 4.340000e+02
10 570     4.838400e+02 3.816000e+02
10 571     2.784000e+02 3.660000e+02
10 573     5.530000e+02 2.900000e+02
10 583     5.414400e+02 2.980800e+02
10 584     5.285193e+02 2.896405e+02
10 585     1.741824e+02 1.264896e+02
10 588     5.450000e+02 3.570000e+02
10 589     4.780800e+02 3.009600e+02
10 591     5.399655e+02 2.737152e+02
10 592     4.520000e+02 4.570000e+02
10 593     4.700000e+02 4.530000e+02
10 594     4.692000e+02 4.524000e+02
10 595     5.184000e+02 4.296000e+02
10 596     5.184000e+02 4.302720e+02
10 599     4.320000e+02 3.801600e+02
10 601     5.500800e+02 3.211200e+02
10 615     6.084000e+02 4.368000e+02
10 623     4.464000e+02 4.464000e+02
10 624     4.003200e+02 4.348800e+02
10 626     2.635200e+02 4.291200e+02
10 628     5.376000e+02 4.080000e+02
10 629     1.343693e+02 4.180378e+02
10 630     5.785345e+02 2.737152e+02
10 631     5.760000e+02 2.712000e+02
10 632     2.028000e+02 4.044000e+02
10 635     4.848000e+02 3.816000e+02
10 733     4.708800e+02 1.944000e+02
10 734     4.700161e+02 2.039040e+02
10 741     4.720000e+02 1.940000e+02
10 743     4.628276e+02 2.388788e+02
10 745     3.608065e+02 1.078272e+02
10 749     4.710000e+02 2.060000e+02
10 750     5.436000e+02 2.508000e+02
10 751     5.011200e+02 2.563200e+02
10 752     3.657600e+02 9.648000e+01
10 753     4.651200e+02 2.390400e+02
10 754     4.976641e+02 2.471040e+02
10 755     5.011201e+02 2.557440e+02
10 756     5.016454e+02 2.567947e+02
10 758     4.980000e+02 2.472000e+02
10 761     3.547350e+02 9.674590e+01
10 763     5.425920e+02 2.505600e+02
10 767     4.656000e+02 2.388000e+02
10 768     5.016000e+02 2.568000e+02
10 769     6.062401e+02 2.289600e+02
10 770     5.425920e+02 2.712960e+02
10 774     5.440000e+02 2.510000e+02
10 793     5.399655e+02 2.687386e+02
10 800     4.687996e+02 2.030470e+02
10 801     5.052286e+02 2.544059e+02
10 808     6.048000e+02 2.736000e+02
10 809     4.976641e+02 2.488320e+02
11 0     2.239488e+02 4.354561e+02
11 1     2.670000e+02 4.470000e+02
11 2     2.737152e+02 3.919105e+02
11 4     3.828000e+02 4.380000e+02
11 11     2.508000e+02 4.152000e+02
11 22     3.542400e+02 2.923200e+02
11 23     3.297025e+02 4.043521e+02
11 25     8.985601e+01 4.285440e+02
11 27     2.664000e+02 4.464000e+02
11 38     3.070000e+02 4.130000e+02
11 71     3.120000e+01 2.352000e+02
11 81     2.116800e+02 3.902400e+02
11 82     1.843200e+02 4.406400e+02
11 84     1.610000e+02 4.180000e+02
11 86     8.916481e+01 4.271617e+02
11 87     1.104000e+02 3.708000e+02
11 89     1.810000e+02 2.790000e+02
11 91     2.016000e+02 3.312000e+02
11 105     2.390400e+02 3.686400e+02
11 107     1.608000e+02 4.176000e+02
11 109     1.800000e+02 2.779200e+02
11 127     9.480000e+01 2.676000e+02
11 128     1.848960e+02 4.423680e+02
11 129     2.361600e+02 3.600000e+02
11 144     7.776001e+01 2.626560e+02
11 145     2.115072e+02 3.898369e+02
11 161     2.388788e+02 3.682714e+02
11 179     1.672151e+02 4.120659e+02
11 180     1.497600e+02 4.089600e+02
11 181     1.513728e+02 4.084993e+02
11 188     1.070000e+02 1.390000e+02
11 189     1.045095e+02 1.463132e+02
11 203     2.240000e+02 4.380000e+02
11 204     2.090880e+02 4.302720e+02
11 207     3.265920e+02 9.676801e+01
11 208     3.620000e+02 4.360000e+02
11 210     1.730000e+02 4.140000e+02
11 212     2.100000e+02 4.300000e+02
11 213     1.857600e+02 3.211200e+02
11 215     2.112000e+02 3.912000e+02
11 217     2.736000e+02 3.931200e+02
11 222     3.284583e+02 4.060939e+02
11 232     3.283200e+02 4.060800e+02
11 238     1.648264e+02 2.329068e+02
11 239     2.750000e+02 3.930000e+02
11 249     3.628801e+02 4.354561e+02
11 250     3.312000e+02 4.068000e+02
11 256     1.700352e+02 4.105728e+02
11 261     2.880000e+02 2.870000e+02
11 263     3.283200e+02 4.060800e+02
11 264     3.732000e+02 3.912000e+02
11 267     2.343168e+02 4.271617e+02
11 268     8.900000e+01 4.280000e+02
11 277     2.010000e+02 3.320000e+02
11 279     4.080000e+02 4.464000e+02
11 280     4.700000e+02 3.040000e+02
11 281     4.694400e+02 3.038400e+02
11 388     1.728000e+02 4.140000e+02
11 389     2.120000e+02 3.910000e+02
11 390     5.011200e+02 3.168000e+02
11 391     3.888000e+02 2.964000e+02
11 392     5.730000e+02 2.930000e+02
11 393     3.657600e+02 2.937600e+02
11 394     5.723137e+02 2.923777e+02
11 395     5.702401e+02 2.923200e+02
11 396     5.702401e+02 2.920320e+02
11 403     2.376000e+02 3.600000e+02
11 405     3.340000e+02 2.910000e+02
11 408     2.779200e+02 4.392000e+02
11 410     3.296527e+02 4.048995e+02
11 411     3.740000e+02 3.910000e+02
11 415     1.313280e+02 1.261440e+02
11 417     8.812801e+01 3.456000e+01
11 426     3.060000e+02 4.128000e+02
11 427     8.880000e+01 4.284000e+02
11 429     3.600000e+02 4.330000e+02
11 431     1.848000e+02 4.416000e+02
11 432     2.229120e+02 4.371841e+02
11 436     4.443145e+02 3.798173e+02
11 441     4.678042e+02 3.035751e+02
11 442     4.152000e+02 2.988000e+02
11 443     5.070000e+02 3.180000e+02
11 447     5.590000e+02 2.920000e+02
11 448     3.336000e+02 2.904000e+02
11 449     3.283200e+02 2.903040e+02
11 451     5.600000e+02 2.710000e+02
11 453     1.804032e+02 2.778624e+02
11 468     5.530000e+02 4.590000e+02
11 469     5.700000e+02 4.590000e+02
11 470     4.940000e+02 4.530000e+02
11 471     4.728000e+02 4.536000e+02
11 472     5.160000e+02 4.480000e+02
11 473     5.155200e+02 4.507200e+02
11 474     4.080000e+02 4.470000e+02
11 548     2.056320e+02 3.922560e+02
11 549     4.454093e+02 3.782247e+02
11 550     1.110000e+02 3.710000e+02
11 552     4.440960e+02 3.801600e+02
11 553     4.449600e+02 3.787200e+02
11 559     8.928001e+01 4.276800e+02
11 560     3.950000e+02 3.790000e+02
11 564     3.680640e+02 4.423680e+02
11 567     4.420000e+02 4.160000e+02
11 569     2.094336e+02 4.292353e+02
11 570     4.460000e+02 3.800000e+02
11 571     2.388000e+02 3.696000e+02
11 573     5.100000e+02 2.880000e+02
11 585     1.306368e+02 1.264896e+02
11 587     2.426112e+02 3.960576e+02
11 590     5.371200e+02 2.894400e+02
11 593     4.300000e+02 4.510000e+02
11 594     4.296000e+02 4.512000e+02
