# Dataset: TUM
# Sequence: fr1desk
# First orb kf index 5
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0.0 m
# Landmark location noise std: 0.0 m
# Landmarks initialised with av depth: 1.0 m

10 640 1801
517.306408 516.469215 318.64304 255.313989
0 37     3.583182e+02 1.899086e+02
3 401     1.002240e+02 3.127680e+02
3 403     2.920320e+02 3.075840e+02
3 406     3.513600e+02 2.059200e+02
3 408     7.800000e+01 2.652000e+02
3 410     4.801463e+02 2.544059e+02
3 430     3.525121e+02 3.504384e+02
3 445     8.241318e+01 2.866545e+02
3 467     2.808000e+02 3.902400e+02
3 468     4.632000e+02 3.720000e+02
3 472     5.184001e+01 3.836161e+02
3 499     2.850000e+02 2.790000e+02
3 506     7.672321e+01 2.509056e+02
3 507     7.464961e+01 2.508227e+02
3 535     9.256552e+01 3.404023e+02
3 554     1.281600e+02 3.139200e+02
3 575     1.389312e+02 3.691009e+02
3 577     1.863254e+02 3.439854e+02
3 578     3.492000e+02 3.072000e+02
3 580     6.569166e+01 2.836685e+02
3 582     6.600000e+01 2.364000e+02
3 586     3.254400e+02 2.836800e+02
3 587     1.020211e+02 3.135284e+02
3 590     1.433273e+02 3.654845e+02
3 599     2.563200e+02 3.398400e+02
3 602     1.015235e+02 3.135284e+02
3 605     8.659355e+01 3.702621e+02
3 607     5.225473e+01 2.712269e+02
3 621     5.697259e+02 1.397441e+02
3 623     4.716000e+02 3.768000e+02
3 624     4.276800e+02 2.750400e+02
3 632     3.547350e+02 2.078245e+02
3 633     4.140000e+02 2.448000e+02
3 636     2.902377e+02 2.794882e+02
3 637     6.220801e+01 2.350080e+02
3 638     2.736000e+01 3.254400e+02
3 639     5.051290e+02 2.438554e+02
4 0     4.410000e+02 2.480000e+02
4 20     2.808000e+02 4.320000e+02
4 24     4.404327e+02 2.463437e+02
4 36     4.167937e+02 2.509056e+02
4 41     4.717440e+02 3.525120e+02
4 43     4.692000e+02 2.880000e+02
4 45     5.424000e+02 2.712000e+02
4 50     5.947200e+02 2.678400e+02
4 66     5.806080e+02 4.440960e+02
4 67     4.723200e+02 3.528000e+02
4 68     5.868000e+02 4.476000e+02
4 69     4.908959e+02 3.726509e+02
4 71     2.404800e+02 3.398400e+02
4 72     2.388788e+02 3.404023e+02
4 73     2.413671e+02 3.408999e+02
4 74     4.570000e+02 1.270000e+02
4 75     4.210238e+02 2.239488e+02
4 80     3.462913e+02 2.861568e+02
4 85     3.463742e+02 2.866545e+02
4 88     4.250881e+02 3.068929e+02
4 95     4.631040e+02 3.300480e+02
4 96     4.644000e+02 3.312000e+02
4 97     4.406400e+02 2.476800e+02
4 101     1.486080e+02 3.507840e+02
4 102     1.567642e+02 3.856897e+02
4 103     1.575936e+02 3.856897e+02
4 104     1.760000e+02 4.090000e+02
4 107     1.339200e+02 3.888000e+02
4 109     1.886400e+02 4.017600e+02
4 111     2.130000e+02 3.700000e+02
4 112     2.042413e+02 3.726509e+02
4 114     2.985985e+02 4.210238e+02
4 115     3.359232e+02 4.313089e+02
4 121     3.628801e+02 3.732480e+02
4 128     3.910000e+02 3.550000e+02
4 135     4.333824e+02 1.824768e+02
4 136     3.511518e+02 3.189032e+02
4 139     5.785345e+02 2.778624e+02
4 159     4.730000e+02 3.530000e+02
4 162     5.910000e+02 2.590000e+02
4 164     5.620000e+02 3.680000e+02
4 168     6.096000e+02 3.288000e+02
4 172     4.248000e+02 3.499200e+02
4 179     5.148000e+02 3.240000e+02
4 180     5.155200e+02 3.240000e+02
4 188     5.425920e+02 2.712960e+02
4 196     4.748545e+02 2.654208e+02
4 201     4.333824e+02 3.794688e+02
4 213     4.329678e+02 3.822060e+02
4 216     4.747715e+02 2.687386e+02
4 218     5.897319e+02 3.135284e+02
4 219     5.499188e+02 2.886452e+02
4 225     5.150823e+02 3.234817e+02
4 226     5.909761e+02 2.571264e+02
4 236     5.460000e+02 3.240000e+02
4 238     4.110000e+02 2.540000e+02
4 248     2.966400e+02 4.204800e+02
4 254     5.944321e+02 3.162240e+02
4 267     3.312000e+02 3.972000e+02
4 268     3.317761e+02 3.960576e+02
4 269     1.970750e+02 3.523462e+02
4 270     5.681665e+02 4.375297e+02
4 271     1.940890e+02 3.632948e+02
4 272     1.648264e+02 3.511518e+02
4 277     1.440000e+02 4.250000e+02
4 278     1.440000e+02 4.248000e+02
4 279     1.440000e+02 4.140000e+02
4 280     1.403413e+02 4.150518e+02
4 282     1.990656e+02 4.130612e+02
4 283     1.036800e+02 3.753217e+02
4 284     1.396800e+02 3.355200e+02
4 285     1.399680e+02 3.352320e+02
4 286     1.930000e+02 4.090000e+02
4 287     1.327104e+02 3.753217e+02
4 288     1.443226e+02 3.533415e+02
4 289     1.857600e+02 4.305600e+02
4 290     1.848960e+02 4.320000e+02
4 291     1.766707e+02 4.055962e+02
4 292     1.752000e+02 4.296000e+02
4 293     2.820096e+02 4.313089e+02
4 294     2.799360e+02 4.320000e+02
4 295     1.044000e+02 4.500000e+02
4 296     6.739201e+01 4.216320e+02
4 297     6.718465e+01 4.205262e+02
4 298     1.517875e+02 4.279911e+02
4 299     1.620000e+02 4.392000e+02
4 300     1.624320e+02 4.371841e+02
4 302     4.747715e+02 3.553322e+02
4 303     1.929600e+02 3.225600e+02
4 304     2.513204e+02 3.259700e+02
4 305     2.508227e+02 3.260695e+02
4 306     1.226880e+02 1.762560e+02
4 307     1.240000e+02 1.760000e+02
4 308     1.223424e+02 1.762560e+02
4 309     1.500000e+02 3.070000e+02
4 311     1.866240e+02 2.985985e+02
4 312     1.056000e+02 2.712000e+02
4 313     1.054080e+02 2.712960e+02
4 317     1.260000e+02 2.510000e+02
4 318     1.430784e+02 2.488320e+02
4 319     1.140000e+02 2.390000e+02
4 321     1.289945e+02 2.364900e+02
4 322     1.293927e+02 2.139955e+02
4 324     3.628801e+02 4.375297e+02
4 325     2.972160e+02 4.216320e+02
4 326     1.180000e+02 4.080000e+02
4 327     1.161216e+02 3.960576e+02
4 328     1.169511e+02 3.981313e+02
4 330     2.065306e+02 3.359232e+02
4 331     5.544000e+02 4.260000e+02
4 332     5.544000e+02 4.262400e+02
4 333     3.628800e+02 3.749760e+02
4 335     2.004480e+02 4.129920e+02
4 336     2.016000e+02 4.118400e+02
4 337     1.755759e+02 4.084827e+02
4 338     1.572480e+02 3.870720e+02
4 339     1.560000e+02 3.876000e+02
4 340     1.987200e+02 3.801600e+02
4 341     3.000000e+01 4.210000e+02
4 342     3.000000e+01 4.200000e+02
4 347     1.791591e+02 2.687386e+02
4 380     8.064000e+01 3.240000e+02
4 381     2.520000e+02 3.240000e+02
4 382     2.522880e+02 3.248640e+02
4 383     8.121601e+01 3.231360e+02
4 384     9.206786e+01 3.010868e+02
4 385     1.194394e+02 1.766707e+02
4 386     1.194394e+02 1.761731e+02
4 390     3.905280e+02 3.542400e+02
4 391     1.534464e+02 3.214081e+02
4 392     1.542759e+02 3.234817e+02
4 393     4.538697e+02 1.283973e+02
4 395     1.690000e+02 3.010000e+02
4 397     1.866240e+02 2.985985e+02
4 399     1.620000e+02 2.952000e+02
4 400     1.617408e+02 2.965248e+02
4 401     1.612800e+02 2.952000e+02
4 404     3.525121e+02 3.193344e+02
4 405     4.299818e+02 3.117368e+02
4 407     1.638144e+02 2.674944e+02
4 408     1.416960e+02 2.488320e+02
4 430     4.043521e+02 3.663360e+02
4 436     9.400000e+01 3.030000e+02
4 445     1.433273e+02 2.657526e+02
4 467     3.312000e+02 3.960000e+02
4 468     5.208000e+02 4.044000e+02
4 469     6.912000e+01 3.499200e+02
4 470     3.160000e+02 2.900000e+02
4 471     3.185050e+02 2.886452e+02
4 472     1.088640e+02 3.611520e+02
4 473     1.074954e+02 3.613041e+02
4 497     6.200000e+01 2.930000e+02
4 498     6.718465e+01 2.961101e+02
4 499     3.450000e+02 2.870000e+02
4 500     1.270000e+02 2.900000e+02
4 501     1.003291e+02 2.866545e+02
4 502     3.801600e+01 2.868480e+02
4 503     1.347840e+02 2.609280e+02
4 504     1.425600e+02 2.361600e+02
4 506     1.430784e+02 2.343168e+02
4 507     1.433273e+02 2.329068e+02
4 508     8.501761e+01 2.757888e+02
4 509     8.087041e+01 2.592000e+02
4 510     8.211457e+01 2.587853e+02
4 511     1.182450e+02 2.508227e+02
4 512     1.410000e+02 2.490000e+02
4 513     7.763560e+01 2.388788e+02
4 514     9.455617e+01 2.363904e+02
4 535     1.522852e+02 3.224863e+02
4 554     1.886400e+02 3.009600e+02
4 568     2.810000e+02 4.320000e+02
4 576     5.132161e+02 3.231360e+02
4 577     2.400732e+02 3.368191e+02
4 581     7.920001e+01 2.592000e+02
4 582     1.340000e+02 2.210000e+02
4 584     2.088000e+02 3.672000e+02
4 585     4.147200e+01 4.181760e+02
4 586     3.830400e+02 2.952000e+02
4 587     1.617408e+02 2.985985e+02
4 588     1.039123e+02 2.364900e+02
4 590     1.970750e+02 3.511518e+02
4 597     1.451520e+02 4.230145e+02
4 599     3.096000e+02 3.420000e+02
4 602     1.612432e+02 2.974041e+02
4 605     1.433273e+02 3.523462e+02
4 606     9.853749e+01 2.866545e+02
4 607     1.194394e+02 2.513204e+02
4 608     4.055962e+02 4.180378e+02
4 609     3.612000e+02 3.744000e+02
4 614     9.331201e+01 2.985985e+02
4 623     5.310000e+02 4.110000e+02
4 624     4.860000e+02 2.976000e+02
4 630     1.831680e+02 2.678400e+02
4 632     4.228154e+02 2.221573e+02
4 633     4.764000e+02 2.652000e+02
4 634     3.648000e+02 2.808000e+02
4 635     3.010868e+02 3.384116e+02
4 636     3.511518e+02 2.866545e+02
4 637     1.285632e+02 2.135808e+02
4 638     9.360001e+01 3.009600e+02
4 639     5.772903e+02 2.786919e+02
5 20     3.504000e+02 4.140000e+02
5 36     5.149440e+02 2.695680e+02
5 41     5.598721e+02 3.870720e+02
5 71     3.211200e+02 3.153600e+02
5 72     3.224863e+02 3.165144e+02
5 73     3.234817e+02 3.160167e+02
5 74     5.928000e+02 1.500000e+02
5 75     5.275239e+02 2.413671e+02
5 85     4.379444e+02 2.911335e+02
5 88     5.132161e+02 3.283200e+02
5 95     5.557249e+02 3.608065e+02
5 97     5.443200e+02 2.721600e+02
5 109     2.643840e+02 3.628800e+02
5 110     2.650000e+02 3.630000e+02
5 112     2.866545e+02 3.368191e+02
5 121     4.389120e+02 3.801600e+02
5 127     5.097600e+02 4.026240e+02
5 128     4.704000e+02 3.660000e+02
5 132     5.927040e+02 1.503360e+02
5 143     4.867200e+02 3.384000e+02
5 154     5.080000e+02 4.020000e+02
5 156     5.810000e+02 2.980000e+02
5 165     5.136000e+02 3.276000e+02
5 172     5.097600e+02 3.715200e+02
5 196     5.764609e+02 2.965248e+02
5 201     5.121793e+02 4.022784e+02
5 213     5.101057e+02 4.031079e+02
5 216     5.797786e+02 2.985985e+02
5 248     3.672000e+02 4.075200e+02
5 255     5.165753e+02 2.687386e+02
5 267     4.020000e+02 3.936000e+02
5 268     4.043521e+02 3.919105e+02
5 269     2.830713e+02 3.153200e+02
5 277     2.280000e+02 3.740000e+02
5 278     2.280000e+02 3.744000e+02
5 280     2.239488e+02 3.642901e+02
5 281     2.289600e+02 3.729600e+02
5 282     2.757888e+02 3.773953e+02
5 283     1.928448e+02 3.193344e+02
5 290     2.587853e+02 3.906663e+02
5 291     2.550528e+02 3.649536e+02
5 293     3.504384e+02 4.147201e+02
5 294     3.490560e+02 4.147200e+02
5 296     1.572480e+02 3.576960e+02
5 297     1.592525e+02 3.558298e+02
5 299     2.388000e+02 3.900000e+02
5 300     2.384640e+02 3.905280e+02
5 301     4.156491e+02 2.830713e+02
5 302     5.625595e+02 3.905668e+02
5 305     3.332359e+02 3.045704e+02
5 306     2.405376e+02 1.389312e+02
5 307     2.420000e+02 1.390000e+02
5 308     2.388788e+02 1.393459e+02
5 309     2.410000e+02 2.670000e+02
5 310     4.340000e+02 3.190000e+02
5 317     2.280000e+02 2.076000e+02
5 319     2.184000e+02 1.932000e+02
5 320     2.194560e+02 1.935360e+02
5 322     2.339021e+02 1.766707e+02
5 330     2.926265e+02 3.045704e+02
5 333     4.377600e+02 3.787200e+02
5 334     1.940890e+02 3.085517e+02
5 335     2.764800e+02 3.784320e+02
5 336     2.764800e+02 3.772800e+02
5 337     2.538087e+02 3.642901e+02
5 339     2.376000e+02 3.432000e+02
5 340     2.816640e+02 3.438720e+02
5 341     1.180000e+02 3.460000e+02
5 342     1.176000e+02 3.456000e+02
5 343     7.524681e+01 2.794882e+02
5 344     1.800000e+02 2.688000e+02
5 345     2.246400e+02 2.453760e+02
5 347     2.830713e+02 2.400732e+02
5 348     1.679616e+02 2.280960e+02
5 350     3.700000e+01 1.790000e+02
5 351     1.310400e+02 2.044800e+02
5 367     2.384640e+02 4.105728e+02
5 368     4.608000e+01 3.499200e+02
5 369     4.665601e+01 3.507840e+02
5 370     3.296527e+02 4.084827e+02
5 371     1.343693e+02 3.851920e+02
5 372     4.727809e+01 3.483648e+02
5 373     1.325777e+02 3.834004e+02
5 375     1.300000e+02 2.050000e+02
5 383     1.797120e+02 2.695680e+02
5 384     1.886976e+02 2.488320e+02
5 385     2.358928e+02 1.403413e+02
5 386     2.364900e+02 1.397441e+02
5 390     4.717440e+02 3.663360e+02
5 392     2.413671e+02 2.836685e+02
5 394     2.433600e+02 2.635200e+02
5 399     2.520000e+02 2.606400e+02
5 400     2.529792e+02 2.592000e+02
5 401     2.522880e+02 2.609280e+02
5 403     4.320000e+02 3.196800e+02
5 404     4.354561e+02 3.209933e+02
5 405     5.195613e+02 3.296527e+02
5 408     2.433600e+02 2.102400e+02
5 445     2.400732e+02 2.293236e+02
5 458     3.939841e+01 1.762560e+02
5 467     4.032000e+02 3.931200e+02
5 470     4.100000e+02 2.850000e+02
5 471     4.105728e+02 2.836685e+02
5 473     1.940890e+02 3.105424e+02
5 474     1.848960e+02 3.853440e+02
5 475     7.680000e+01 4.548000e+02
5 476     2.000000e+02 4.590000e+02
5 477     2.314138e+02 2.961101e+02
5 478     7.879681e+01 4.022784e+02
5 480     1.104814e+02 3.583181e+02
5 481     5.225473e+01 3.284583e+02
5 483     8.087041e+01 2.778624e+02
5 484     7.962625e+01 2.786919e+02
5 485     3.939841e+01 2.674944e+02
5 486     1.935360e+02 4.181760e+02
5 487     1.940890e+02 4.180378e+02
5 488     1.928448e+02 4.167937e+02
5 489     1.092000e+02 3.588000e+02
5 499     4.334400e+02 2.894400e+02
5 500     2.244000e+02 2.448000e+02
5 501     1.970750e+02 2.400732e+02
5 503     2.322432e+02 2.218752e+02
5 504     2.472000e+02 2.004000e+02
5 505     1.866240e+02 2.263680e+02
5 506     2.467584e+02 1.990656e+02
5 507     2.438554e+02 1.965773e+02
5 508     1.886976e+02 2.239488e+02
5 510     1.866240e+02 2.090189e+02
5 511     2.179769e+02 2.090189e+02
5 513     1.821451e+02 1.911030e+02
5 522     1.886400e+02 2.505600e+02
5 553     1.318810e+02 2.040423e+02
5 557     1.325777e+02 2.042413e+02
5 559     7.920001e+01 4.017600e+02
5 561     6.469633e+01 4.080845e+02
5 570     4.392000e+02 3.204000e+02
5 571     5.140000e+02 3.280000e+02
5 579     1.863254e+02 2.472395e+02
5 582     2.400000e+02 1.824000e+02
5 584     2.908800e+02 3.355200e+02
5 587     2.513204e+02 2.612737e+02
5 590     2.806826e+02 3.165144e+02
5 592     2.388788e+02 4.090799e+02
5 597     2.280960e+02 3.732480e+02
5 598     5.673371e+01 4.210238e+02
5 606     1.970750e+02 2.388788e+02
5 609     4.380000e+02 3.792000e+02
5 617     1.008000e+02 4.092000e+02
5 618     4.710000e+02 3.660000e+02
5 619     1.105920e+02 3.576960e+02
5 624     5.808000e+02 3.324000e+02
5 625     5.980000e+02 3.430000e+02
5 629     1.283973e+02 2.358928e+02
5 630     2.861568e+02 2.343168e+02
5 631     2.836685e+02 2.358928e+02
5 633     5.808000e+02 2.976000e+02
5 636     4.407314e+02 2.902377e+02
6 1     1.343693e+02 3.881780e+02
6 3     2.145600e+02 2.908800e+02
6 4     2.150000e+02 2.900000e+02
6 5     4.561921e+01 3.338496e+02
6 6     4.727809e+01 3.334349e+02
6 7     5.673370e+02 3.657831e+02
6 8     1.347840e+02 3.214080e+02
6 9     6.220801e+01 3.144960e+02
6 11     6.400000e+01 3.120000e+02
6 17     1.824768e+02 3.670273e+02
6 20     4.224000e+02 3.876000e+02
6 36     6.048000e+02 2.592000e+02
6 71     4.003200e+02 2.952000e+02
6 72     4.001219e+02 2.926265e+02
6 73     4.006196e+02 2.936218e+02
6 80     5.175706e+02 2.737152e+02
6 85     5.195613e+02 2.747106e+02
6 86     5.616000e+02 2.966400e+02
6 87     5.604000e+02 2.964000e+02
6 88     6.013441e+02 3.196800e+02
6 108     3.374163e+02 3.284583e+02
6 112     3.619013e+02 3.117368e+02
6 121     5.166721e+02 3.611520e+02
6 127     5.944321e+02 3.888000e+02
6 128     5.532000e+02 3.504000e+02
6 136     5.195613e+02 3.009872e+02
6 165     6.004800e+02 3.182400e+02
6 201     5.951233e+02 3.877632e+02
6 240     2.760000e+02 4.212000e+02
6 252     5.424539e+02 4.205262e+02
6 267     4.795200e+02 3.715200e+02
6 268     4.810753e+02 3.711744e+02
6 272     3.296527e+02 2.794882e+02
6 277     3.030000e+02 3.400000e+02
6 280     3.010868e+02 3.309466e+02
6 282     3.483648e+02 3.483648e+02
6 293     4.205262e+02 3.881780e+02
6 294     4.216320e+02 3.888000e+02
6 295     2.652000e+02 3.516000e+02
6 296     2.384640e+02 3.193344e+02
6 297     2.363904e+02 3.209933e+02
6 298     3.085517e+02 3.483648e+02
6 304     4.105728e+02 2.811802e+02
6 305     4.120659e+02 2.830713e+02
6 308     3.234817e+02 1.202688e+02
6 312     2.870000e+02 2.030000e+02
6 314     3.211200e+02 1.555200e+02
6 324     5.026407e+02 4.279911e+02
6 330     3.672761e+02 2.776966e+02
6 333     5.184000e+02 3.600000e+02
6 334     2.723218e+02 2.794882e+02
6 335     3.504384e+02 3.462913e+02
6 336     3.507840e+02 3.490560e+02
6 337     3.284583e+02 3.374163e+02
6 338     3.162240e+02 3.127680e+02
6 339     3.150000e+02 3.130000e+02
6 340     3.566592e+02 3.151873e+02
6 341     2.016000e+02 3.120000e+02
6 342     2.016000e+02 3.096000e+02
6 343     1.648264e+02 2.472395e+02
6 344     2.592000e+02 2.424000e+02
6 345     3.041280e+02 2.211840e+02
6 346     2.115072e+02 2.090189e+02
6 347     3.654845e+02 2.149909e+02
6 349     1.742400e+02 1.627200e+02
6 350     1.320000e+02 1.550000e+02
6 352     2.700000e+02 3.792000e+02
6 353     2.687386e+02 3.798173e+02
6 354     3.027456e+02 3.297025e+02
6 355     2.140000e+02 4.490000e+02
6 356     2.131200e+02 4.478400e+02
6 357     2.750400e+02 4.204800e+02
6 358     1.230000e+02 4.150000e+02
6 359     5.018113e+02 4.354561e+02
6 361     1.285632e+02 4.105728e+02
6 362     1.713600e+02 4.305600e+02
6 364     1.824768e+02 4.250881e+02
6 365     5.280000e+01 4.140000e+02
6 366     5.472000e+01 4.118400e+02
6 367     3.110400e+02 3.773953e+02
6 368     1.396800e+02 3.081600e+02
6 369     1.382400e+02 3.093120e+02
6 370     4.031079e+02 3.822060e+02
6 371     2.120049e+02 3.493602e+02
6 372     1.368576e+02 3.110400e+02
6 373     2.114077e+02 3.475686e+02
6 375     2.150000e+02 1.800000e+02
6 377     1.716941e+02 4.304794e+02
6 380     2.592000e+02 2.419200e+02
6 381     4.126465e+02 2.820096e+02
6 382     4.112640e+02 2.816640e+02
6 383     2.592000e+02 2.419200e+02
6 384     2.737152e+02 2.239488e+02
6 386     3.224864e+02 1.218282e+02
6 390     5.529600e+02 3.499200e+02
6 397     3.523462e+02 2.508227e+02
6 400     3.338496e+02 2.363904e+02
6 401     3.335040e+02 2.367360e+02
6 404     5.195613e+02 3.015844e+02
6 408     3.214080e+02 1.900800e+02
6 415     1.396800e+02 3.787200e+02
6 433     1.015235e+02 2.478367e+02
6 434     6.600000e+01 2.120000e+02
6 435     1.332000e+02 2.160000e+02
6 437     8.520001e+01 2.040000e+02
6 438     8.640000e+01 2.030400e+02
6 439     8.500000e+01 2.020000e+02
6 440     1.099008e+02 1.990656e+02
6 441     1.094861e+02 1.990656e+02
6 442     1.104000e+02 1.980000e+02
6 443     1.105920e+02 1.987200e+02
6 444     1.050000e+02 1.860000e+02
6 447     1.534464e+02 1.762560e+02
6 448     1.330560e+02 1.728000e+02
6 449     1.289945e+02 1.719927e+02
6 450     3.200000e+02 1.900000e+02
6 451     1.550000e+02 1.700000e+02
6 452     3.020000e+02 1.840000e+02
6 453     1.244160e+02 1.607040e+02
6 454     1.230000e+02 1.600000e+02
6 455     1.244160e+02 1.596672e+02
6 456     1.236000e+02 1.596000e+02
6 457     1.238400e+02 1.598400e+02
6 458     1.382400e+02 1.503360e+02
6 459     1.958400e+02 1.569600e+02
6 461     1.760000e+02 1.630000e+02
6 464     4.440000e+01 3.360000e+02
6 465     1.756800e+02 4.291200e+02
6 466     1.764000e+02 4.284000e+02
6 467     4.803840e+02 3.715201e+02
6 469     2.436000e+02 2.604000e+02
6 470     4.910000e+02 2.670000e+02
6 472     2.747520e+02 2.782080e+02
6 474     2.643840e+02 3.507840e+02
6 475     1.612800e+02 4.075200e+02
6 476     2.760000e+02 4.210000e+02
6 477     3.085517e+02 2.687386e+02
6 478     1.667175e+02 3.608065e+02
6 479     1.658880e+02 3.611520e+02
6 480     1.911030e+02 3.224863e+02
6 481     1.410048e+02 2.903040e+02
6 482     2.004480e+02 3.110400e+02
6 483     1.658880e+02 2.488320e+02
6 484     1.642291e+02 2.488320e+02
6 485     1.306368e+02 2.343168e+02
6 486     2.695680e+02 3.801600e+02
6 487     2.687386e+02 3.792200e+02
6 488     2.695680e+02 3.773953e+02
6 489     1.908000e+02 3.228000e+02
6 490     5.616000e+01 2.995200e+02
6 491     1.008000e+02 3.012000e+02
6 492     9.206786e+01 2.961101e+02
6 493     1.002240e+02 3.006720e+02
6 494     1.411200e+02 2.923200e+02
6 495     1.404000e+02 2.916000e+02
6 496     5.000000e+01 2.270000e+02
6 497     2.448000e+02 2.088000e+02
6 499     5.166721e+02 2.730240e+02
6 500     3.030000e+02 2.230000e+02
6 501     2.794882e+02 2.149909e+02
6 502     2.239488e+02 1.990656e+02
6 503     3.151873e+02 1.990656e+02
6 505     2.678400e+02 2.021760e+02
6 506     3.276288e+02 1.762560e+02
6 507     3.284583e+02 1.766707e+02
6 508     2.716416e+02 1.990656e+02
6 509     2.662503e+02 1.866240e+02
6 510     2.723218e+02 1.863254e+02
6 511     2.974041e+02 1.863254e+02
6 512     3.211200e+02 1.900800e+02
6 513     2.627666e+02 1.642292e+02
6 514     2.836685e+02 1.702011e+02
6 521     2.649600e+02 3.513600e+02
6 548     3.939841e+01 2.612737e+02
6 553     2.149909e+02 1.821451e+02
6 556     1.752000e+02 1.632000e+02
6 557     2.149909e+02 1.791591e+02
6 559     1.668000e+02 3.600000e+02
6 567     4.176000e+01 2.620800e+02
6 568     4.220000e+02 3.880000e+02
6 569     5.404632e+02 4.210238e+02
6 570     5.198400e+02 3.009600e+02
6 571     6.020000e+02 3.190000e+02
6 572     5.550000e+02 2.910000e+02
6 577     4.013163e+02 2.938209e+02
6 579     2.687386e+02 2.221573e+02
6 580     3.135284e+02 2.015540e+02
6 581     2.640000e+02 1.860000e+02
6 582     3.204000e+02 1.632000e+02
6 583     4.329677e+02 4.080845e+02
6 584     3.686400e+02 3.081600e+02
6 585     2.135808e+02 3.110400e+02
6 588     2.902377e+02 1.719927e+02
6 589     4.400000e+01 3.360000e+02
6 591     5.673371e+01 2.239488e+02
6 592     3.105424e+02 3.792200e+02
6 593     1.814400e+02 3.697920e+02
6 594     1.361609e+02 3.117368e+02
6 595     1.617408e+02 4.084993e+02
6 597     3.045704e+02 3.404023e+02
6 607     3.027456e+02 1.866240e+02
6 609     5.184000e+02 3.600000e+02
6 611     1.382400e+02 3.870720e+02
6 613     2.736000e+02 2.246400e+02
6 614     2.730240e+02 2.246400e+02
6 615     1.244160e+02 4.147200e+02
6 618     5.550000e+02 3.500000e+02
6 626     2.177280e+02 2.039040e+02
6 629     2.120049e+02 2.090189e+02
6 630     3.663360e+02 2.108160e+02
6 631     3.642901e+02 2.149909e+02
6 636     5.195613e+02 2.723218e+02
7 1     2.042413e+02 3.296527e+02
7 4     2.413671e+02 2.065306e+02
7 5     8.360757e+01 3.165144e+02
7 6     8.241318e+01 3.153200e+02
7 7     5.673370e+02 1.667175e+02
7 8     1.704000e+02 2.748000e+02
7 9     8.916481e+01 2.923777e+02
7 10     8.957953e+01 2.936218e+02
7 11     8.880000e+01 2.928000e+02
7 17     2.410000e+02 2.970000e+02
7 18     2.944512e+02 2.757888e+02
7 19     2.936218e+02 2.762036e+02
7 20     4.632000e+02 2.280000e+02
7 21     9.960001e+01 1.812000e+02
7 22     5.823361e+02 5.875201e+01
7 23     6.808045e+01 1.684095e+02
7 24     5.847553e+02 5.971969e+01
7 25     5.697259e+02 1.218282e+02
7 26     2.980000e+02 1.530000e+02
7 27     3.350000e+02 1.380000e+02
7 28     3.336000e+02 1.380000e+02
7 30     3.608065e+02 1.119744e+02
7 34     2.937600e+02 2.764800e+02
7 38     3.151873e+02 3.587328e+02
7 39     4.694400e+02 3.456000e+02
7 40     3.117368e+02 3.547350e+02
7 42     1.968000e+02 4.380000e+02
7 43     6.096000e+02 1.020000e+02
7 87     5.300000e+02 1.170000e+02
7 88     5.673370e+02 1.219277e+02
7 97     5.817600e+02 5.904000e+01
7 121     5.270400e+02 1.779840e+02
7 151     2.633472e+02 4.043521e+02
7 152     2.453760e+02 4.043521e+02
7 240     3.540000e+02 3.036000e+02
7 241     5.256000e+02 2.820000e+02
7 244     5.832000e+02 1.526400e+02
7 252     5.743873e+02 2.156544e+02
7 268     5.028481e+02 1.969920e+02
7 282     3.911640e+02 2.120049e+02
7 293     4.653159e+02 2.289255e+02
7 294     4.631040e+02 2.280960e+02
7 295     3.300000e+02 2.376000e+02
7 313     2.298240e+02 1.261440e+02
7 325     4.769280e+02 2.194560e+02
7 333     5.268000e+02 1.776000e+02
7 335     3.906663e+02 2.115072e+02
7 336     3.936000e+02 2.124000e+02
7 339     3.427200e+02 1.944000e+02
7 346     1.741824e+02 1.492992e+02
7 348     2.073600e+02 1.327104e+02
7 349     1.019520e+02 1.226880e+02
7 350     5.160000e+01 1.272000e+02
7 351     1.537920e+02 1.261440e+02
7 352     3.468000e+02 2.592000e+02
7 353     3.439854e+02 2.615723e+02
7 354     3.576960e+02 2.039040e+02
7 357     3.556800e+02 3.038400e+02
7 358     2.140000e+02 3.530000e+02
7 359     5.474305e+02 2.384640e+02
7 360     2.177280e+02 3.507840e+02
7 361     2.177280e+02 3.504384e+02
7 364     2.712269e+02 3.433882e+02
7 365     1.399680e+02 3.870720e+02
7 366     1.403413e+02 3.881780e+02
7 369     1.638144e+02 2.612737e+02
7 370     4.458241e+02 2.343168e+02
7 373     2.538087e+02 2.687386e+02
7 375     1.540000e+02 1.260000e+02
7 376     2.462400e+02 4.032000e+02
7 378     2.125440e+02 2.799360e+02
7 379     5.097600e+02 3.110400e+02
7 384     2.388788e+02 1.433273e+02
7 387     3.792200e+02 3.374163e+02
7 388     3.807130e+02 3.359232e+02
7 390     5.500800e+02 1.584000e+02
7 404     4.976641e+02 1.418343e+02
7 406     5.740000e+02 2.000000e+01
7 407     2.961101e+02 1.119744e+02
7 412     5.231445e+02 2.794882e+02
7 413     2.471040e+02 2.090880e+02
7 414     2.424000e+02 2.064000e+02
7 415     2.076000e+02 3.192000e+02
7 419     7.400000e+01 2.870000e+02
7 420     2.221573e+02 2.938209e+02
7 421     3.144000e+02 3.600000e+02
